MCT_YM,MCT_NM,name,ADDR,주소1,주소,result
파리바게뜨연동2호점_20100311,파리바게뜨연동2호점,으뜸플러스안경 신제주점,제주 제주시 노형동 944-16번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20944-16%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1777088882?isCorrectAnswer=true,
파리바게뜨제주남원점_20120822,파리바게뜨제주남원점,파리바게뜨 제주남원점,제주 서귀포시 남원읍 남원리 106-2번지 파리바게뜨제주남원점,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%82%A8%EC%9B%90%EC%9D%8D%20%EB%82%A8%EC%9B%90%EB%A6%AC%20106-2%EB%B2%88%EC%A7%80%20%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%EB%9C%A8%EC%A0%9C%EC%A3%BC%EB%82%A8%EC%9B%90%EC%A0%90/place/1564773819?isCorrectAnswer=true,
파리바게뜨제주애월점_20181120,파리바게뜨제주애월점,제주별상점위드리하이,제주 제주시 애월읍 애월리 1638-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%EC%95%A0%EC%9B%94%EB%A6%AC%201638-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1383402421?isCorrectAnswer=true,
파리바게뜨제주중앙점_20200114,파리바게뜨제주중앙점,,제주 제주시 이도일동 1410-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%BC%EB%8F%99%201410-1%EB%B2%88%EC%A7%80%201%EC%B8%B5,
파리바게뜨제주표선점_20170825,파리바게뜨제주표선점,국수마당,제주 서귀포시 표선면 표선리 624-2번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%ED%91%9C%EC%84%A0%EB%A9%B4%20%ED%91%9C%EC%84%A0%EB%A6%AC%20624-2%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/19978621?isCorrectAnswer=true,
파리바게뜨제주하귀점_20180404,파리바게뜨제주하귀점,이디야커피 제주하귀점,제주 제주시 애월읍 하귀1리 156-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%ED%95%98%EA%B7%801%EB%A6%AC%20156-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1002965009?isCorrectAnswer=true,
파리바게뜨한라병원점_20120130,파리바게뜨한라병원점,파스쿠찌 제주한라병원점,제주 제주시 연동 1964-3번지 연동펠리체아파트 107호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%201964-3%EB%B2%88%EC%A7%80%20%EC%97%B0%EB%8F%99%ED%8E%A0%EB%A6%AC%EC%B2%B4%EC%95%84%ED%8C%8C%ED%8A%B8%20107%ED%98%B8/place/1642097365?isCorrectAnswer=true,
파리바게뜨한림점_20110415,파리바게뜨한림점,파리바게뜨 제주한림점,제주 제주시 한림읍 한림리 1073번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EB%A6%BC%EC%9D%8D%20%ED%95%9C%EB%A6%BC%EB%A6%AC%201073%EB%B2%88%EC%A7%80/place/16860183?isCorrectAnswer=true,
파리바게뜨협재해수욕장점_20160725,파리바게뜨협재해수욕장점,꽈페제주협재점,제주 제주시 한림읍 협재리 2437번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EB%A6%BC%EC%9D%8D%20%ED%98%91%EC%9E%AC%EB%A6%AC%202437%EB%B2%88%EC%A7%80/place/1249012766?isCorrectAnswer=true,
파리바게트 제주노형백록점_20220504,파리바게트 제주노형백록점,위소아청소년과의원,제주 제주시 노형동 2581-3번지 노형동동마빌딩 102호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%202581-3%EB%B2%88%EC%A7%80%20%EB%85%B8%ED%98%95%EB%8F%99%EB%8F%99%EB%A7%88%EB%B9%8C%EB%94%A9%20102%ED%98%B8/place/1071185442?isCorrectAnswer=true,
파리바게트화북점_20200901,파리바게트화북점,칭다오양꼬치화북점,제주 제주시 화북일동 11-4번지 정성빌딩 1층 102호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%99%94%EB%B6%81%EC%9D%BC%EB%8F%99%2011-4%EB%B2%88%EC%A7%80%20%EC%A0%95%EC%84%B1%EB%B9%8C%EB%94%A9%201%EC%B8%B5%20102%ED%98%B8/place/1144109267?isCorrectAnswer=true,
파스쿠찌봉개디아이점_20200611,파스쿠찌봉개디아이점,일품순두부 봉개점,제주 제주시 봉개동 2579번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%B4%89%EA%B0%9C%EB%8F%99%202579%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1612177384?isCorrectAnswer=true,
파스쿠찌제주영어교육도시점_20200527,파스쿠찌제주영어교육도시점,더작심 영어교육도시점,제주 서귀포시 대정읍 보성리 2476번지 1층 132호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EC%A0%95%EC%9D%8D%20%EB%B3%B4%EC%84%B1%EB%A6%AC%202476%EB%B2%88%EC%A7%80%201%EC%B8%B5%20132%ED%98%B8/place/1071814866?isCorrectAnswer=true,
포구횟집_20200227,포구횟집,애월포구횟집,제주 제주시 애월읍 하귀2리 2727번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%ED%95%98%EA%B7%802%EB%A6%AC%202727%EB%B2%88%EC%A7%80/place/16876146?isCorrectAnswer=true,
폭풍장어이도점_20221028,폭풍장어이도점,,제주 제주시 이도이동 1063-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201063-1%EB%B2%88%EC%A7%80,
폴 바셋 제주용담DT점_20220330,폴 바셋 제주용담DT점,폴 바셋 제주 용담 DT점,제주 제주시 용담삼동 2400-10번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%82%BC%EB%8F%99%202400-10%EB%B2%88%EC%A7%80%202%EC%B8%B5/place/1728363081?isCorrectAnswer=true,
표선얼큰이와 피자디노 동흥점_20150318,표선얼큰이와 피자디노 동흥점,표선얼큰이와피자디노 동홍점,제주 서귀포시 동홍동 421-2번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%20421-2%EB%B2%88%EC%A7%80/place/36628752?isCorrectAnswer=true,
푸주옥_20091103,푸주옥,푸주옥 오라점,제주 제주시 오라일동 1014-3번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%98%A4%EB%9D%BC%EC%9D%BC%EB%8F%99%201014-3%EB%B2%88%EC%A7%80/place/20178448?isCorrectAnswer=true,
풀바셋제주아라DT점_20201230,풀바셋제주아라DT점,폴 바셋 제주 아라 DT점,제주 제주시 아라이동 2436번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%B4%EB%8F%99%202436%EB%B2%88%EC%A7%80/place/1214317896?isCorrectAnswer=true,
풀입채진고복식당제주공항점_20201019,풀입채진고복식당제주공항점,,제주 제주시 용담이동 2002번지 4층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%9D%B4%EB%8F%99%202002%EB%B2%88%EC%A7%80%204%EC%B8%B5,
풍년식당_20151124,풍년식당,오일장왕십리식당,제주 서귀포시 동홍동 774-3번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%20774-3%EB%B2%88%EC%A7%80/place/1557239343?isCorrectAnswer=true,
풍양양꼬치_20191203,풍양양꼬치,아란,제주 서귀포시 강정동 208-2번지 1층 103호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EA%B0%95%EC%A0%95%EB%8F%99%20208-2%EB%B2%88%EC%A7%80%201%EC%B8%B5%20103%ED%98%B8/place/1777005770?isCorrectAnswer=true,
풍전_20100830,풍전,풍전,제주 제주시 연동 276-6번지 대경빌딩,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20276-6%EB%B2%88%EC%A7%80%20%EB%8C%80%EA%B2%BD%EB%B9%8C%EB%94%A9/place/16854024?isCorrectAnswer=true,
풍천연가풍천장어참숯구이_20170303,풍천연가풍천장어참숯구이,써브웨이 서귀포광장점,제주 서귀포시 동홍동 1487-4번지 3동,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8F%99%ED%99%8D%EB%8F%99%201487-4%EB%B2%88%EC%A7%80%203%EB%8F%99/place/1674457389?isCorrectAnswer=true,
프렌즈스크린이도점앤데미다_20220518,프렌즈스크린이도점앤데미다,,제주 제주시 이도이동 55-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%2055-1%EB%B2%88%EC%A7%80%201%EC%B8%B5,
피슈마라홍탕 서귀포월드컵점_20220928,피슈마라홍탕 서귀포월드컵점,시스터필드,제주 서귀포시 강정동 231-2번지 105호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EA%B0%95%EC%A0%95%EB%8F%99%20231-2%EB%B2%88%EC%A7%80%20105%ED%98%B8/place/497076500?isCorrectAnswer=true,
픽스커피_20160422,픽스커피,타이웍,제주 제주시 아라이동 3009-1번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%B4%EB%8F%99%203009-1%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/294449744?isCorrectAnswer=true,
하겐다즈 제주신화월드점_20210726,하겐다즈 제주신화월드점,한라원 제주신화월드점,제주 서귀포시 안덕면 서광리 산 24번지 지하1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%95%88%EB%8D%95%EB%A9%B4%20%EC%84%9C%EA%B4%91%EB%A6%AC%20%EC%82%B0%2024%EB%B2%88%EC%A7%80%20%EC%A7%80%ED%95%981%EC%B8%B5/place/1533978056?isCorrectAnswer=true,
하나니꾸_20180810,하나니꾸,,제주 제주시 이도이동 2041-1번지 그린나래빌 102호,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%202041-1%EB%B2%88%EC%A7%80%20%EA%B7%B8%EB%A6%B0%EB%82%98%EB%9E%98%EB%B9%8C%20102%ED%98%B8,
하나로식당_20100805,하나로식당,원조하나로국밥,제주 제주시 건입동 984-36번지 건양빌딩 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EA%B1%B4%EC%9E%85%EB%8F%99%20984-36%EB%B2%88%EC%A7%80%20%EA%B1%B4%EC%96%91%EB%B9%8C%EB%94%A9%201%EC%B8%B5/place/1822356655?isCorrectAnswer=true,
하나로휴게음식점_20000425,하나로휴게음식점,,제주 제주시 일도이동 1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%BC%EB%8F%84%EC%9D%B4%EB%8F%99%201%EB%B2%88%EC%A7%80,
하나이자카야_20220204,하나이자카야,이자카야하나,제주 제주시 외도일동 527-8번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%99%B8%EB%8F%84%EC%9D%BC%EB%8F%99%20527-8%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1765681056?isCorrectAnswer=true,
하르방밀면신제주점_20110617,하르방밀면신제주점,하르방밀면 노형점,제주 제주시 노형동 2514-8번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%202514-8%EB%B2%88%EC%A7%80/place/16780953?isCorrectAnswer=true,
하영올레_20160822,하영올레,하영올레국수,제주 제주시 연동 252-72번지 월계빌라,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%97%B0%EB%8F%99%20252-72%EB%B2%88%EC%A7%80%20%EC%9B%94%EA%B3%84%EB%B9%8C%EB%9D%BC/place/1968811948?isCorrectAnswer=true,
하이티파니_20220812,하이티파니,바디채널 노형점,제주 제주시 노형동 719-3번지 9층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20719-3%EB%B2%88%EC%A7%80%209%EC%B8%B5/place/1773377920?isCorrectAnswer=true,
한경판포그때그집직영점_20211206,한경판포그때그집직영점,판포그때그집 제주협재판포점,제주 제주시 한경면 판포리 2947-5번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EA%B2%BD%EB%A9%B4%20%ED%8C%90%ED%8F%AC%EB%A6%AC%202947-5%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1427047850?isCorrectAnswer=true,
한국맥도날드(유)제주공항DT점_20150528,한국맥도날드제주공항DT점,,제주 제주시 용담이동 1787번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9A%A9%EB%8B%B4%EC%9D%B4%EB%8F%99%201787%EB%B2%88%EC%A7%80,
한국맥도날드(유)제주월드컵스타디움OT점_20150709,한국맥도날드제주월드컵스타디움OT점,산방산,제주 서귀포시 안덕면 감산리 1472번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%95%88%EB%8D%95%EB%A9%B4%20%EA%B0%90%EC%82%B0%EB%A6%AC%201472%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/13491591?isCorrectAnswer=true,
한국맥도날드(유)제주중문DT점_20171110,한국맥도날드제주중문DT점,맥도날드 제주중문DT점,제주 서귀포시 색달동 2558-1번지 색달동,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%83%89%EB%8B%AC%EB%8F%99%202558-1%EB%B2%88%EC%A7%80%20%EC%83%89%EB%8B%AC%EB%8F%99/place/1929610613?isCorrectAnswer=true,
한그릇_20120919,한그릇,한라갈치 중문점,제주 서귀포시 색달동 2315-1번지 한그릇,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%83%89%EB%8B%AC%EB%8F%99%202315-1%EB%B2%88%EC%A7%80%20%ED%95%9C%EA%B7%B8%EB%A6%87/place/1183252190?isCorrectAnswer=true,
한라대점교촌치킨_20220722,한라대점교촌치킨,멜버즈 노형본점,제주 제주시 노형동 716번지 제1동 지1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20716%EB%B2%88%EC%A7%80%20%EC%A0%9C1%EB%8F%99%20%EC%A7%801%EC%B8%B5/place/1099239002?isCorrectAnswer=true,
한라명동_20141231,한라명동,한라명동칼국수,제주 제주시 오라일동 1286-7번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%98%A4%EB%9D%BC%EC%9D%BC%EB%8F%99%201286-7%EB%B2%88%EC%A7%80/place/16776491?isCorrectAnswer=true,
한라산_20170704,한라산,카페한라산,제주 제주시 구좌읍 하도리 3200-9번지 구좌읍,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EA%B5%AC%EC%A2%8C%EC%9D%8D%20%ED%95%98%EB%8F%84%EB%A6%AC%203200-9%EB%B2%88%EC%A7%80%20%EA%B5%AC%EC%A2%8C%EC%9D%8D/place/317627449?isCorrectAnswer=true,
한라식당_20150409,한라식당,한라흑돼지식당,제주 서귀포시 성산읍 성산리 174-3번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%B1%EC%82%B0%EC%9D%8D%20%EC%84%B1%EC%82%B0%EB%A6%AC%20174-3%EB%B2%88%EC%A7%80/place/16948557?isCorrectAnswer=true,
한림칼국수_20140108,한림칼국수,한림칼국수,제주 제주시 한림읍 한림리 1328-15번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EB%A6%BC%EC%9D%8D%20%ED%95%9C%EB%A6%BC%EB%A6%AC%201328-15%EB%B2%88%EC%A7%80/place/34635305?isCorrectAnswer=true,
한양동슈퍼.한양동식당_20171117,한양동슈퍼.한양동식당,한양동식당,제주 제주시 한경면 조수리 115-4번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%9C%EA%B2%BD%EB%A9%B4%20%EC%A1%B0%EC%88%98%EB%A6%AC%20115-4%EB%B2%88%EC%A7%80/place/1393083904?isCorrectAnswer=true,
한옥집_20210105,한옥집,한옥집 서귀포서홍점,제주 서귀포시 서홍동 1194-15번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%9C%ED%99%8D%EB%8F%99%201194-15%EB%B2%88%EC%A7%80/place/21410777?isCorrectAnswer=true,
한촌설렁탕노형점_20220902,한촌설렁탕노형점,한촌설렁탕 제주노형점,제주 제주시 노형동 935번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%20935%EB%B2%88%EC%A7%80/place/1274878613?isCorrectAnswer=true,
한촌설렁탕제주종합운동장점_20220905,한촌설렁탕제주종합운동장점,한촌설렁탕 제주종합운동장점,제주 제주시 오라일동 1269번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%98%A4%EB%9D%BC%EC%9D%BC%EB%8F%99%201269%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1570053648?isCorrectAnswer=true,
할리스 제주도두해안디티점_20221108,할리스 제주도두해안디티점,할리스 제주도두해안DT점,제주 제주시 도두일동 1686번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%8F%84%EB%91%90%EC%9D%BC%EB%8F%99%201686%EB%B2%88%EC%A7%80%202%EC%B8%B5/place/1780572680?isCorrectAnswer=true,
할매추어탕_20030520,할매추어탕,,제주 제주시 이도이동 1029-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201029-1%EB%B2%88%EC%A7%80,
함덕대박횟집 함덕등대_20160704,함덕대박횟집 함덕등대,대박횟집 함덕점,제주 제주시 조천읍 함덕리 3113-3번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%203113-3%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/34014820?isCorrectAnswer=true,
함덕맛집막먹자씨연탄구이_20200221,함덕맛집막먹자씨연탄구이,먹자씨흑돼지연탄구이,제주 제주시 조천읍 함덕리 산 81-1번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%20%EC%82%B0%2081-1%EB%B2%88%EC%A7%80/place/1271203564?isCorrectAnswer=true,
함덕해장국_20200324,함덕해장국,함덕해장국,제주 제주시 조천읍 함덕리 산 9-4번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%20%EC%82%B0%209-4%EB%B2%88%EC%A7%80/place/1308050128?isCorrectAnswer=true,
해도횟집본점_20190308,해도횟집본점,해도횟집,제주 제주시 아라일동 6106-5번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%9D%BC%EC%9D%BC%EB%8F%99%206106-5%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1016461586?isCorrectAnswer=true,
해마루_20150303,해마루,해마루 제주성산일출봉본점,제주 서귀포시 성산읍 고성리 236번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%84%B1%EC%82%B0%EC%9D%8D%20%EA%B3%A0%EC%84%B1%EB%A6%AC%20236%EB%B2%88%EC%A7%80%202%EC%B8%B5/place/1825636217?isCorrectAnswer=true,
해바라기분식_20070730,해바라기분식,,제주 제주시 이도이동 1773-18번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%B4%EB%8F%99%201773-18%EB%B2%88%EC%A7%80,
해변_20050407,해변,해변횟집,제주 제주시 애월읍 애월리 410-6번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%95%A0%EC%9B%94%EC%9D%8D%20%EC%95%A0%EC%9B%94%EB%A6%AC%20410-6%EB%B2%88%EC%A7%80/place/16872668?isCorrectAnswer=true,
해안로412_20191210,해안로412,사일리커피,제주 서귀포시 대정읍 상모리 1670-3번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EC%A0%95%EC%9D%8D%20%EC%83%81%EB%AA%A8%EB%A6%AC%201670-3%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1335081152?isCorrectAnswer=true,
해안로_20200609,해안로,해안로 보말칼국수,제주 제주시 조천읍 함덕리 1010-2번지 2층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%A1%B0%EC%B2%9C%EC%9D%8D%20%ED%95%A8%EB%8D%95%EB%A6%AC%201010-2%EB%B2%88%EC%A7%80%202%EC%B8%B5/place/1913064755?isCorrectAnswer=true,
해안정육식당(축산물센타)_20210504,해안정육식당(축산물센타),해안정육식당,제주 제주시 해안동 2390번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%ED%95%B4%EC%95%88%EB%8F%99%202390%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/1254615266?isCorrectAnswer=true,
해오름_20150106,해오름,SK텔레콤 스마일대리점 남녕점,제주 제주시 노형동 1047-2번지 덕진연립주택,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EB%85%B8%ED%98%95%EB%8F%99%201047-2%EB%B2%88%EC%A7%80%20%EB%8D%95%EC%A7%84%EC%97%B0%EB%A6%BD%EC%A3%BC%ED%83%9D/place/1450798668?isCorrectAnswer=true,
현숙_20030605,현숙,,제주 제주시 이도일동 1786-17번지,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%A0%9C%EC%A3%BC%EC%8B%9C%20%EC%9D%B4%EB%8F%84%EC%9D%BC%EB%8F%99%201786-17%EB%B2%88%EC%A7%80,
혜원_20170912,혜원,혜원 제주신화월드본점,제주 서귀포시 안덕면 서광리 2326-4번지 1층,FALSE,https://map.naver.com/p/search/%EC%A0%9C%EC%A3%BC%20%EC%84%9C%EA%B7%80%ED%8F%AC%EC%8B%9C%20%EC%95%88%EB%8D%95%EB%A9%B4%20%EC%84%9C%EA%B4%91%EB%A6%AC%202326-4%EB%B2%88%EC%A7%80%201%EC%B8%B5/place/37031716?isCorrectAnswer=true,
